,manufacturer,model,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,odometer,fuel_note
805,Volkswagen,Golf,e-Golf,85,23.10.2017,86,18.12,Electricity,Summer tires,0,1,1,Moderate,14.3,0,1,57.0,-2.5,,
806,Volkswagen,Golf,e-Golf,85,21.10.2017,86,9.4,Electricity,Summer tires,0,1,0,Moderate,13.7,0,1,64.0,-3.1,,
807,Volkswagen,Golf,e-Golf,85,20.10.2017,35,17.93,Electricity,Summer tires,0,1,0,Moderate,11.4,0,1,67.0,-5.4,,
808,Volkswagen,Golf,e-Golf,85,20.10.2017,124,6.09,Electricity,Summer tires,0,1,0,Moderate,13.0,0,1,69.0,-3.8,,
809,Volkswagen,Golf,e-Golf,85,19.10.2017,34,16.38,Electricity,Summer tires,0,1,0,Moderate,11.3,0,1,60.0,-5.5,,
810,Volkswagen,Golf,e-Golf,85,19.10.2017,126,6.16,Electricity,Summer tires,0,1,0,Moderate,12.6,0,1,73.0,-4.2,,
811,Volkswagen,Golf,e-Golf,85,18.10.2017,87,18.39,Electricity,Summer tires,0,1,0,Moderate,12.2,0,1,67.0,-4.6,,
812,Volkswagen,Golf,e-Golf,85,17.10.2017,80,4.0,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,74.0,-5.0,,
813,Volkswagen,Golf,e-Golf,85,17.10.2017,96,19.32,Electricity,Summer tires,0,1,1,Normal,12.5,0,0,64.0,-4.3,,
814,Volkswagen,Golf,e-Golf,85,17.10.2017,81,6.86,Electricity,Summer tires,0,1,0,Normal,13.3,0,0,79.0,-3.5,,
815,Volkswagen,Golf,e-Golf,85,16.10.2017,9,3.8,Electricity,Summer tires,1,0,0,Normal,10.2,0,0,27.0,-6.6,,
816,Volkswagen,Golf,e-Golf,85,16.10.2017,85,13.03,Electricity,Summer tires,0,1,1,Normal,12.5,0,0,62.0,-4.3,,
817,Volkswagen,Golf,e-Golf,85,16.10.2017,56,7.0,Electricity,Summer tires,1,0,1,Normal,13.8,0,0,37.0,-3.0,,
818,Volkswagen,Golf,e-Golf,85,16.10.2017,104,13.2,Electricity,Summer tires,0,1,0,Normal,13.3,0,0,57.0,-3.5,,
819,Volkswagen,Golf,e-Golf,85,14.10.2017,2,0.6,Electricity,Summer tires,1,0,0,Normal,14.25,0,0,,-2.55,,
820,Volkswagen,Golf,e-Golf,85,14.10.2017,85,11.8,Electricity,Summer tires,0,1,0,Normal,14.5,0,0,70.0,-2.3,,
821,Volkswagen,Golf,e-Golf,85,13.10.2017,7,4.9,Electricity,Summer tires,1,0,0,Moderate,14.1,0,0,17.0,-2.7,,
822,Volkswagen,Golf,e-Golf,85,13.10.2017,83,13.5,Electricity,Summer tires,0,1,0,Moderate,13.9,0,1,62.0,-2.9,,
823,Volkswagen,Golf,e-Golf,85,12.10.2017,83,8.0,Electricity,Summer tires,0,1,0,Moderate,13.2,0,1,64.0,-3.6,,
824,Volkswagen,Golf,e-Golf,85,12.10.2017,41,18.7,Electricity,Summer tires,0,1,1,Normal,14.1,0,0,54.0,-2.7,,
825,Volkswagen,Golf,e-Golf,85,12.10.2017,45,3.32,Electricity,Summer tires,0,1,0,Moderate,14.2,0,0,67.0,-2.6,,
826,Volkswagen,Golf,e-Golf,85,12.10.2017,81,3.8,Electricity,Summer tires,0,1,0,Moderate,12.0,0,0,77.0,-4.8,,
827,Volkswagen,Golf,e-Golf,85,11.10.2017,81,16.23,Electricity,Summer tires,0,1,0,Moderate,13.1,0,1,61.0,-3.7,,
828,Volkswagen,Golf,e-Golf,85,10.10.2017,82,10.0,Electricity,Summer tires,0,1,0,Moderate,14.5,0,1,75.0,-2.3,,
829,Volkswagen,Golf,e-Golf,85,10.10.2017,80,15.57,Electricity,Summer tires,0,1,0,Moderate,13.7,0,1,65.0,-3.1,,
830,Volkswagen,Golf,e-Golf,85,09.10.2017,82,9.4,Electricity,Summer tires,0,1,0,Moderate,13.3,0,1,73.0,-3.5,,
831,Volkswagen,Golf,e-Golf,85,09.10.2017,6,3.83,Electricity,Summer tires,0,1,1,Moderate,17.8,0,1,19.0,1.0,,
832,Volkswagen,Golf,e-Golf,85,09.10.2017,84,12.73,Electricity,Summer tires,0,1,1,Moderate,13.9,0,1,57.0,-2.9,,
833,Volkswagen,Golf,e-Golf,85,07.10.2017,38,17.64,Electricity,Summer tires,0,0,1,Moderate,15.9,0,1,53.0,-0.9,,
834,Volkswagen,Golf,e-Golf,85,07.10.2017,37,2.03,Electricity,Summer tires,0,0,1,Moderate,13.8,0,1,51.0,-3.0,,
835,Volkswagen,Golf,e-Golf,85,07.10.2017,81,5.94,Electricity,Summer tires,0,1,0,Moderate,13.5,0,1,72.0,-3.3,,
836,Volkswagen,Golf,e-Golf,85,06.10.2017,86,16.58,Electricity,Summer tires,0,1,0,Moderate,14.7,0,1,63.0,-2.1,,
837,Volkswagen,Golf,e-Golf,85,05.10.2017,81,11.8,Electricity,Summer tires,0,1,0,Moderate,13.6,0,1,69.0,-3.2,,
838,Volkswagen,Golf,e-Golf,85,05.10.2017,80,15.43,Electricity,Summer tires,1,1,0,Moderate,14.2,0,1,51.0,-2.6,,
839,Volkswagen,Golf,e-Golf,85,04.10.2017,82,13.74,Electricity,Summer tires,0,1,1,Moderate,13.2,0,1,68.0,-3.6,,
840,Volkswagen,Golf,e-Golf,85,04.10.2017,86,15.15,Electricity,Summer tires,0,1,1,Moderate,12.8,0,1,64.0,-4.0,,
841,Volkswagen,Golf,e-Golf,85,03.10.2017,88,6.42,Electricity,Summer tires,1,1,0,Moderate,12.8,0,1,49.0,-4.0,,
842,Volkswagen,Golf,e-Golf,85,02.10.2017,34,12.14,Electricity,Summer tires,0,1,0,Moderate,14.2,0,1,66.0,-2.6,,
843,Volkswagen,Golf,e-Golf,85,02.10.2017,91,11.49,Electricity,Summer tires,0,1,0,Moderate,14.1,0,0,76.0,-2.7,,
844,Volkswagen,Golf,e-Golf,85,01.10.2017,85,10.29,Electricity,Summer tires,0,1,0,Normal,14.6,0,0,65.0,-2.2,,
845,Volkswagen,Golf,e-Golf,85,30.09.2017,2,7.23,Electricity,Summer tires,1,0,0,Moderate,14.5,0,0,17.0,-2.3,,
846,Volkswagen,Golf,e-Golf,85,30.09.2017,2,5.7,Electricity,Summer tires,1,0,0,Moderate,15.4,0,0,21.0,-1.4,,
847,Volkswagen,Golf,e-Golf,85,30.09.2017,1,0.69,Electricity,Summer tires,1,0,0,Moderate,19.4,0,0,12.0,2.6,,
848,Volkswagen,Golf,e-Golf,85,30.09.2017,23,3.72,Electricity,Summer tires,1,0,1,Moderate,13.5,0,0,48.0,-3.3,,
849,Volkswagen,Golf,e-Golf,85,30.09.2017,105,1.72,Electricity,Summer tires,1,1,1,Moderate,12.6,0,0,51.0,-4.2,,
850,Volkswagen,Golf,e-Golf,85,29.09.2017,34,19.98,Electricity,Summer tires,0,1,0,Moderate,11.2,0,0,70.0,-5.6,,
851,Volkswagen,Golf,e-Golf,85,29.09.2017,127,2.24,Electricity,Summer tires,0,1,0,Moderate,11.8,0,0,66.0,-5.0,,
852,Volkswagen,Golf,e-Golf,85,28.09.2017,40,19.19,Electricity,Summer tires,0,1,1,Moderate,11.7,0,0,51.0,-5.1,,
853,Volkswagen,Golf,e-Golf,85,28.09.2017,129,5.56,Electricity,Summer tires,0,1,0,Moderate,12.8,0,0,78.0,-4.0,,
854,Volkswagen,Golf,e-Golf,85,27.09.2017,79,18.76,Electricity,Summer tires,0,1,0,Moderate,12.7,0,1,65.0,-4.1,,
855,Volkswagen,Golf,e-Golf,85,26.09.2017,81,5.72,Electricity,Summer tires,0,1,0,Moderate,12.4,0,1,73.0,-4.4,,
856,Volkswagen,Golf,e-Golf,85,26.09.2017,80,12.38,Electricity,Summer tires,0,1,0,Moderate,12.7,0,1,73.0,-4.1,,
857,Volkswagen,Golf,e-Golf,85,26.09.2017,86,13.31,Electricity,Summer tires,0,1,0,Moderate,13.4,0,1,60.0,-3.4,,
858,Volkswagen,Golf,e-Golf,85,25.09.2017,94,15.67,Electricity,Summer tires,0,1,1,Moderate,12.0,0,1,67.0,-4.8,,
859,Volkswagen,Golf,e-Golf,85,24.09.2017,1,7.27,Electricity,Summer tires,0,1,0,Moderate,14.2,0,0,22.0,-2.6,,
860,Volkswagen,Golf,e-Golf,85,24.09.2017,84,6.08,Electricity,Summer tires,0,1,0,Moderate,13.1,0,0,79.0,-3.7,,
861,Volkswagen,Golf,e-Golf,85,24.09.2017,13,9.29,Electricity,Summer tires,1,0,1,Normal,13.3,0,0,40.0,-3.5,,
862,Volkswagen,Golf,e-Golf,85,24.09.2017,85,6.06,Electricity,Summer tires,0,1,0,Normal,14.2,0,1,80.0,-2.6,,
863,Volkswagen,Golf,e-Golf,85,23.09.2017,45,7.58,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,45.0,-4.5,,
864,Volkswagen,Golf,e-Golf,85,23.09.2017,34,1.0,Electricity,Summer tires,0,1,0,Moderate,12.9,0,0,59.0,-3.9,,
865,Volkswagen,Golf,e-Golf,85,23.09.2017,84,10.81,Electricity,Summer tires,0,1,0,Moderate,12.4,0,0,65.0,-4.4,,
866,Volkswagen,Golf,e-Golf,85,22.09.2017,34,16.82,Electricity,Summer tires,0,1,0,Moderate,12.0,0,1,34.0,-4.8,,
867,Volkswagen,Golf,e-Golf,85,22.09.2017,128,7.3,Electricity,Summer tires,0,1,0,Moderate,12.6,0,0,68.0,-4.2,,
868,Volkswagen,Golf,e-Golf,85,21.09.2017,34,15.44,Electricity,Summer tires,0,1,0,Moderate,11.3,0,0,69.0,-5.5,,
869,Volkswagen,Golf,e-Golf,85,21.09.2017,128,6.7,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,76.0,-4.5,,
870,Volkswagen,Golf,e-Golf,85,20.09.2017,34,14.19,Electricity,Summer tires,0,1,0,Moderate,12.0,0,1,47.0,-4.8,,
871,Volkswagen,Golf,e-Golf,85,20.09.2017,126,9.32,Electricity,Summer tires,0,1,0,Moderate,13.0,0,0,75.0,-3.8,,
872,Volkswagen,Golf,e-Golf,85,19.09.2017,35,17.69,Electricity,Summer tires,0,1,0,Moderate,12.0,1,1,57.0,-4.8,,
873,Volkswagen,Golf,e-Golf,85,19.09.2017,48,3.23,Electricity,Summer tires,0,1,0,Moderate,14.1,1,1,77.0,-2.7,,
874,Volkswagen,Golf,e-Golf,85,18.09.2017,96,6.46,Electricity,Summer tires,0,1,1,Moderate,12.7,1,1,67.0,-4.1,,
875,Volkswagen,Golf,e-Golf,85,18.09.2017,94,15.54,Electricity,Summer tires,0,1,1,Moderate,13.3,1,1,72.0,-3.5,,
876,Volkswagen,Golf,e-Golf,85,17.09.2017,75,11.03,Electricity,Summer tires,0,1,0,Moderate,13.0,1,1,60.0,-3.8,,
877,Volkswagen,Golf,e-Golf,85,16.09.2017,17,2.97,Electricity,Summer tires,0,1,0,Fast,15.1,1,1,27.0,-1.7,,
878,Volkswagen,Golf,e-Golf,85,15.09.2017,81,14.22,Electricity,Summer tires,0,1,0,Fast,12.4,0,0,77.0,-4.4,,
879,Volkswagen,Golf,e-Golf,85,15.09.2017,2,7.95,Electricity,Summer tires,1,0,0,Fast,15.0,0,1,16.0,-1.8,,
880,Volkswagen,Golf,e-Golf,85,15.09.2017,34,7.27,Electricity,Summer tires,0,1,0,Fast,12.0,0,0,71.0,-4.8,,
881,Volkswagen,Golf,e-Golf,85,15.09.2017,126,4.11,Electricity,Summer tires,0,1,0,Fast,12.2,0,0,72.0,-4.6,,
882,Volkswagen,Golf,e-Golf,85,14.09.2017,34,17.94,Electricity,Summer tires,0,1,0,Fast,13.2,0,0,58.0,-3.6,,
883,Volkswagen,Golf,e-Golf,85,14.09.2017,126,6.62,Electricity,Summer tires,0,1,0,Fast,12.7,0,0,75.0,-4.1,,
884,Volkswagen,Golf,e-Golf,85,13.09.2017,4,10.8,Electricity,Summer tires,1,0,0,Fast,15.9,0,0,19.0,-0.9,,
885,Volkswagen,Golf,e-Golf,85,13.09.2017,36,8.16,Electricity,Summer tires,0,1,0,Moderate,14.7,0,0,34.0,-2.1,,
886,Volkswagen,Golf,e-Golf,85,13.09.2017,128,6.87,Electricity,Summer tires,0,1,0,Moderate,13.5,0,0,72.0,-3.3,,
887,Volkswagen,Golf,e-Golf,85,12.09.2017,35,11.54,Electricity,Summer tires,0,1,0,Moderate,11.6,0,0,56.0,-5.2,,
888,Volkswagen,Golf,e-Golf,85,12.09.2017,90,11.1,Electricity,Summer tires,0,1,0,Moderate,12.4,0,0,81.0,-4.4,,
889,Volkswagen,Golf,e-Golf,85,11.09.2017,123,11.34,Electricity,Summer tires,0,1,0,Moderate,12.6,0,0,73.0,-4.2,,
890,Volkswagen,Golf,e-Golf,85,10.09.2017,82,19.37,Electricity,Summer tires,0,1,0,Moderate,14.2,0,0,80.0,-2.6,,
891,Volkswagen,Golf,e-Golf,85,10.09.2017,67,9.18,Electricity,Summer tires,1,0,1,Moderate,12.7,0,0,54.0,-4.1,,
892,Volkswagen,Golf,e-Golf,85,09.09.2017,59,3.71,Electricity,Summer tires,1,0,1,Moderate,13.0,0,0,51.0,-3.8,,
893,Volkswagen,Golf,e-Golf,85,09.09.2017,105,15.81,Electricity,Summer tires,1,0,1,Moderate,12.6,0,0,50.0,-4.2,,
894,Volkswagen,Golf,e-Golf,85,09.09.2017,86,12.44,Electricity,Summer tires,0,1,0,Moderate,13.3,0,0,71.0,-3.5,,
895,Volkswagen,Golf,e-Golf,85,09.09.2017,1,1.5,Electricity,Summer tires,0,1,0,Moderate,14.55,0,0,,-2.25,,
896,Volkswagen,Golf,e-Golf,85,09.09.2017,62,5.22,Electricity,Summer tires,0,1,0,Moderate,14.0,0,0,55.0,-2.8,,
897,Volkswagen,Golf,e-Golf,85,09.09.2017,5,0.75,Electricity,Summer tires,0,1,0,Moderate,15.0,0,0,,-1.8,,
898,Volkswagen,Golf,e-Golf,85,08.09.2017,45,9.0,Electricity,Summer tires,0,1,0,Moderate,12.6,0,0,45.0,-4.2,,
899,Volkswagen,Golf,e-Golf,85,08.09.2017,48,13.53,Electricity,Summer tires,0,1,0,Moderate,15.4,0,0,68.0,-1.4,,
900,Volkswagen,Golf,e-Golf,85,07.09.2017,45,2.1,Electricity,Summer tires,0,1,0,Moderate,17.7,0,0,97.0,0.9,,
901,Volkswagen,Golf,e-Golf,85,07.09.2017,36,15.31,Electricity,Summer tires,0,1,0,Moderate,13.5,0,0,58.0,-3.3,,
902,Volkswagen,Golf,e-Golf,85,07.09.2017,34,4.3,Electricity,Summer tires,0,1,0,Moderate,13.3,0,0,59.0,-3.5,,
903,Volkswagen,Golf,e-Golf,85,07.09.2017,129,5.89,Electricity,Summer tires,0,1,0,Moderate,12.9,0,0,65.0,-3.9,,
904,Volkswagen,Golf,e-Golf,85,06.09.2017,40,10.2,Electricity,Summer tires,1,1,0,Moderate,11.3,0,0,42.0,-5.5,,
905,Volkswagen,Golf,e-Golf,85,06.09.2017,44,11.81,Electricity,Summer tires,0,1,0,Moderate,14.5,0,0,77.0,-2.3,,
906,Volkswagen,Golf,e-Golf,85,05.09.2017,84,10.53,Electricity,Summer tires,0,1,0,Moderate,10.8,0,0,72.0,-6.0,,
907,Volkswagen,Golf,e-Golf,85,05.09.2017,64,2.65,Electricity,Summer tires,0,1,0,Moderate,11.3,0,0,46.0,-5.5,,
908,Volkswagen,Golf,e-Golf,85,05.09.2017,47,13.51,Electricity,Summer tires,0,1,0,Moderate,12.7,0,0,70.0,-4.1,,
909,Volkswagen,Golf,e-Golf,85,04.09.2017,46,1.55,Electricity,Summer tires,0,1,0,Moderate,12.7,0,0,59.0,-4.1,,
910,Volkswagen,Golf,e-Golf,85,04.09.2017,83,8.35,Electricity,Summer tires,0,1,0,Moderate,11.5,0,0,45.0,-5.3,,
911,Volkswagen,Golf,e-Golf,85,04.09.2017,46,8.76,Electricity,Summer tires,0,1,0,Moderate,13.6,0,0,77.0,-3.2,,
912,Volkswagen,Golf,e-Golf,85,04.09.2017,91,6.53,Electricity,Summer tires,0,0,1,Moderate,12.0,0,0,51.0,-4.8,,
913,Volkswagen,Golf,e-Golf,85,02.09.2017,95,16.27,Electricity,Summer tires,0,1,1,Moderate,12.2,0,0,58.0,-4.6,,
914,Volkswagen,Golf,e-Golf,85,02.09.2017,69,8.5,Electricity,Summer tires,0,1,1,Moderate,13.3,0,0,84.0,-3.5,,
915,Volkswagen,Golf,e-Golf,85,02.09.2017,12,11.68,Electricity,Summer tires,1,0,1,Moderate,11.4,0,0,44.0,-5.4,,
916,Volkswagen,Golf,e-Golf,85,02.09.2017,76,2.34,Electricity,Summer tires,0,1,1,Moderate,12.9,0,0,80.0,-3.9,,
917,Volkswagen,Golf,e-Golf,85,02.09.2017,119,10.26,Electricity,Summer tires,0,1,1,Moderate,12.6,0,0,65.0,-4.2,,
918,Volkswagen,Golf,e-Golf,85,02.09.2017,33,8.91,Electricity,Summer tires,0,0,1,Moderate,12.4,0,0,43.0,-4.4,,
919,Volkswagen,Golf,e-Golf,85,01.09.2017,36,2.91,Electricity,Summer tires,0,0,1,Moderate,12.3,0,0,48.0,-4.5,,
920,Volkswagen,Golf,e-Golf,85,01.09.2017,18,2.64,Electricity,Summer tires,0,0,1,Moderate,13.6,0,0,31.0,-3.2,,
921,Volkswagen,Golf,e-Golf,85,31.08.2017,47,6.53,Electricity,Summer tires,0,0,1,Moderate,13.2,0,0,42.0,-3.6,,
922,Volkswagen,Golf,e-Golf,85,30.08.2017,14,1.62,Electricity,Summer tires,0,0,1,Moderate,13.2,0,0,42.0,-3.6,,
923,Volkswagen,Golf,e-Golf,85,30.08.2017,11,2.43,Electricity,Summer tires,0,0,1,Moderate,18.71,0,0,,1.91,,
924,Volkswagen,Golf,e-Golf,85,29.08.2017,,15.11,Electricity,Summer tires,0,0,1,Moderate,18.71,0,0,,1.91,,
925,Volkswagen,Golf,e-Golf,85,28.08.2017,109,9.99,Electricity,Summer tires,0,1,0,Moderate,12.2,0,0,51.0,-4.6,,
926,Volkswagen,Golf,e-Golf,85,27.08.2017,82,11.35,Electricity,Summer tires,0,1,1,Moderate,11.6,0,0,62.0,-5.2,,
927,Volkswagen,Golf,e-Golf,85,26.08.2017,57,13.13,Electricity,Summer tires,0,1,0,Moderate,13.3,0,0,69.0,-3.5,,
928,Volkswagen,Golf,e-Golf,85,26.08.2017,61,4.96,Electricity,Summer tires,0,1,0,Moderate,12.8,0,0,69.0,-4.0,,
929,Volkswagen,Golf,e-Golf,85,26.08.2017,71,9.91,Electricity,Summer tires,0,1,1,Moderate,12.3,0,0,66.0,-4.5,,
930,Volkswagen,Golf,e-Golf,85,26.08.2017,82,10.44,Electricity,Summer tires,0,1,1,Moderate,13.0,0,0,85.0,-3.8,,
931,Volkswagen,Golf,e-Golf,85,25.08.2017,82,7.87,Electricity,Summer tires,1,1,0,Moderate,11.6,1,0,42.0,-5.2,,
932,Volkswagen,Golf,e-Golf,85,25.08.2017,4,3.46,Electricity,Summer tires,1,1,0,Moderate,13.1,1,0,15.0,-3.7,,
933,Volkswagen,Golf,e-Golf,85,24.08.2017,53,4.52,Electricity,Summer tires,1,1,0,Moderate,12.1,1,0,47.0,-4.7,,
934,Volkswagen,Golf,e-Golf,85,23.08.2017,54,14.81,Electricity,Summer tires,1,1,0,Moderate,11.8,0,0,53.0,-5.0,,
935,Volkswagen,Golf,e-Golf,85,23.08.2017,43,7.74,Electricity,Summer tires,1,0,1,Moderate,13.6,0,0,36.0,-3.2,,
936,Volkswagen,Golf,e-Golf,85,22.08.2017,122,3.89,Electricity,Summer tires,1,0,1,Moderate,10.7,0,0,47.0,-6.1,,
937,Volkswagen,Golf,e-Golf,85,21.08.2017,17,9.9,Electricity,Summer tires,1,1,1,Normal,14.7,1,0,38.0,-2.1,,
938,Volkswagen,Golf,e-Golf,85,21.08.2017,58,3.94,Electricity,Summer tires,0,1,1,Normal,13.7,1,0,,-3.1,,
939,Volkswagen,Golf,e-Golf,85,21.08.2017,41,14.15,Electricity,Summer tires,0,0,1,Normal,13.96,0,0,,-2.84,,
940,Volkswagen,Golf,e-Golf,85,21.08.2017,103,9.28,Electricity,Summer tires,0,1,0,Normal,12.8,0,0,40.0,-4.0,,
941,Volkswagen,Golf,e-Golf,85,20.08.2017,97,9.96,Electricity,Summer tires,0,1,0,Normal,14.3,0,0,59.0,-2.5,,
942,Volkswagen,Golf,e-Golf,85,19.08.2017,117,20.09,Electricity,Summer tires,0,1,0,Normal,14.6,0,0,55.0,-2.2,,
943,Volkswagen,Golf,e-Golf,85,19.08.2017,120,15.5,Electricity,Summer tires,0,0,1,Normal,12.6,0,1,61.0,-4.2,,
944,Volkswagen,Golf,e-Golf,85,19.08.2017,71,10.94,Electricity,Summer tires,0,1,0,Normal,13.9,0,0,78.0,-2.9,,
945,Volkswagen,Golf,e-Golf,85,18.08.2017,73,14.0,Electricity,Summer tires,0,1,0,Normal,14.1,0,0,80.0,-2.7,,
946,Volkswagen,Golf,e-Golf,85,18.08.2017,81,9.3,Electricity,Summer tires,0,1,0,Normal,11.9,1,0,76.0,-4.9,,
947,Volkswagen,Golf,e-Golf,85,18.08.2017,112,11.57,Electricity,Summer tires,0,1,0,Normal,11.7,1,0,80.0,-5.1,,
948,Volkswagen,Golf,e-Golf,85,18.08.2017,104,14.52,Electricity,Summer tires,0,1,1,Normal,12.1,1,0,73.0,-4.7,,
949,Volkswagen,Golf,e-Golf,85,18.08.2017,76,12.34,Electricity,Summer tires,0,1,0,Normal,12.6,1,0,67.0,-4.2,,
950,Volkswagen,Golf,e-Golf,85,18.08.2017,75,7.72,Electricity,Summer tires,0,1,1,Normal,12.9,1,0,55.0,-3.9,,
951,Volkswagen,Golf,e-Golf,85,24.11.2018,76,10.5,Electricity,Winter tires,1,1,1,Normal,13.8,1,0,46.0,-3.0,,
952,Volkswagen,Golf,e-Golf,85,23.11.2018,4,0.6,Electricity,Winter tires,1,0,0,Moderate,14.8,0,0,21.0,-2.0,,
953,Volkswagen,Golf,e-Golf,85,22.11.2018,3,0.4,Electricity,Winter tires,1,0,0,Moderate,13.7,0,0,22.0,-3.1,,
954,Volkswagen,Golf,e-Golf,85,21.11.2018,4,0.6,Electricity,Winter tires,1,0,0,Moderate,15.4,0,0,22.0,-1.4,,
955,Volkswagen,Golf,e-Golf,85,20.11.2018,20,3.6,Electricity,Winter tires,1,1,1,Moderate,18.0,0,0,44.0,1.2,,
956,Volkswagen,Golf,e-Golf,85,20.11.2018,24,2.5,Electricity,Winter tires,1,0,1,Moderate,10.5,0,0,42.0,-6.3,,
957,Volkswagen,Golf,e-Golf,85,19.11.2018,20,1.9,Electricity,Winter tires,1,1,1,Moderate,9.3,0,0,48.0,-7.5,,
958,Volkswagen,Golf,e-Golf,85,19.11.2018,20,3.6,Electricity,Winter tires,1,1,1,Moderate,18.0,0,0,43.0,1.2,,
959,Volkswagen,Golf,e-Golf,85,18.11.2018,4,0.6,Electricity,Winter tires,1,0,0,Moderate,14.4,0,0,22.0,-2.4,,
960,Volkswagen,Golf,e-Golf,85,18.11.2018,4,0.6,Electricity,Winter tires,1,0,0,Moderate,14.9,0,0,24.0,-1.9,,
961,Volkswagen,Golf,e-Golf,85,16.11.2018,27,2.4,Electricity,Winter tires,1,0,1,Moderate,8.9,0,0,29.0,-7.9,,
962,Volkswagen,Golf,e-Golf,85,16.11.2018,20,3.7,Electricity,Winter tires,1,1,1,Moderate,18.6,0,0,45.0,1.8,,
963,Volkswagen,Golf,e-Golf,85,15.11.2018,20,3.7,Electricity,Winter tires,1,1,1,Moderate,18.5,0,0,44.0,1.7,,
964,Volkswagen,Golf,e-Golf,85,15.11.2018,20,1.8,Electricity,Winter tires,1,1,1,Moderate,8.8,0,0,44.0,-8.0,,
965,Volkswagen,Golf,e-Golf,85,14.11.2018,37,3.6,Electricity,Winter tires,1,0,1,Moderate,9.8,0,0,45.0,-7.0,,
966,Volkswagen,Golf,e-Golf,85,14.11.2018,2,0.4,Electricity,Winter tires,1,0,0,Moderate,19.0,1,0,11.0,2.2,,
967,Volkswagen,Golf,e-Golf,85,14.11.2018,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.7,0,0,48.0,0.9,,
968,Volkswagen,Golf,e-Golf,85,13.11.2018,20,1.6,Electricity,Winter tires,1,1,1,Moderate,7.8,0,0,47.0,-9.0,,
969,Volkswagen,Golf,e-Golf,85,13.11.2018,20,3.4,Electricity,Winter tires,1,1,1,Moderate,17.0,0,0,40.0,0.2,,
970,Volkswagen,Golf,e-Golf,85,12.11.2018,22,1.9,Electricity,Winter tires,1,0,1,Moderate,8.6,0,0,41.0,-8.2,,
971,Volkswagen,Golf,e-Golf,85,12.11.2018,20,3.4,Electricity,Winter tires,1,1,1,Moderate,17.0,0,0,43.0,0.2,,
972,Volkswagen,Golf,e-Golf,85,11.11.2018,84,11.3,Electricity,Winter tires,1,0,1,Moderate,13.4,0,0,66.0,-3.4,,
973,Volkswagen,Golf,e-Golf,85,11.11.2018,41,5.5,Electricity,Winter tires,1,0,1,Moderate,13.4,0,0,48.0,-3.4,,
974,Volkswagen,Golf,e-Golf,85,11.11.2018,89,11.6,Electricity,Winter tires,1,0,1,Moderate,13.0,0,0,73.0,-3.8,,
975,Volkswagen,Golf,e-Golf,85,10.11.2018,27,3.3,Electricity,Winter tires,1,0,1,Moderate,12.3,0,0,51.0,-4.5,,
976,Volkswagen,Golf,e-Golf,85,09.11.2018,24,1.9,Electricity,Winter tires,1,0,1,Moderate,8.0,0,0,36.0,-8.8,,
977,Volkswagen,Golf,e-Golf,85,09.11.2018,20,3.4,Electricity,Winter tires,1,1,1,Moderate,17.1,0,0,49.0,0.3,,
978,Volkswagen,Golf,e-Golf,85,08.11.2018,5,0.4,Electricity,Winter tires,1,0,0,Moderate,8.1,0,0,24.0,-8.7,,
979,Volkswagen,Golf,e-Golf,85,08.11.2018,16,1.6,Electricity,Winter tires,1,0,0,Moderate,10.0,0,0,35.0,-6.8,,
980,Volkswagen,Golf,e-Golf,85,08.11.2018,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.5,0,0,45.0,0.7,,
981,Volkswagen,Golf,e-Golf,85,07.11.2018,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.4,0,0,41.0,0.6,,
982,Volkswagen,Golf,e-Golf,85,07.11.2018,20,1.6,Electricity,Winter tires,1,1,1,Moderate,8.0,0,0,45.0,-8.8,,
983,Volkswagen,Golf,e-Golf,85,06.11.2018,29,2.5,Electricity,Winter tires,1,0,1,Moderate,8.7,0,0,37.0,-8.1,,
984,Volkswagen,Golf,e-Golf,85,06.11.2018,20,3.4,Electricity,Winter tires,1,1,1,Moderate,16.9,0,0,49.0,0.1,,
985,Volkswagen,Golf,e-Golf,85,05.11.2018,20,1.5,Electricity,Winter tires,1,1,1,Moderate,7.7,0,0,45.0,-9.1,,
986,Volkswagen,Golf,e-Golf,85,05.11.2018,20,3.4,Electricity,Winter tires,1,1,1,Moderate,17.1,0,0,51.0,0.3,,
987,Volkswagen,Golf,e-Golf,85,04.11.2018,11,1.4,Electricity,Winter tires,1,0,0,Moderate,12.3,0,0,33.0,-4.5,,
988,Volkswagen,Golf,e-Golf,85,04.11.2018,16,2.0,Electricity,Winter tires,1,0,0,Moderate,12.8,0,0,30.0,-4.0,,
989,Volkswagen,Golf,e-Golf,85,04.11.2018,5,1.1,Electricity,Winter tires,1,0,0,Moderate,22.5,0,0,26.0,5.7,,
990,Volkswagen,Golf,e-Golf,85,03.11.2018,90,12.4,Electricity,Winter tires,1,0,1,Moderate,13.8,0,0,49.0,-3.0,,
