manufacturer,model,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
Volkswagen,Golf,e-Golf,85,26.12.2015,41,5.9,Electricity,Winter tires,1,1,0,Normal,14.4,0,0,49,-2.4
Volkswagen,Golf,e-Golf,85,26.12.2015,32,5.34,Electricity,Winter tires,1,1,0,Fast,16.7,0,1,57,-0.1
Volkswagen,Golf,e-Golf,85,24.12.2015,3,0.52,Electricity,Winter tires,1,0,0,Normal,17.6,0,0,27,0.8
Volkswagen,Golf,e-Golf,85,24.12.2015,14,1.88,Electricity,Winter tires,1,0,0,Normal,13.4,0,0,24,-3.4
Volkswagen,Golf,e-Golf,85,23.12.2015,23,3.4,Electricity,Winter tires,1,1,0,Normal,14.8,0,0,42,-2
Volkswagen,Golf,e-Golf,85,22.12.2015,2,0.36,Electricity,Winter tires,1,0,0,Normal,18.3,0,0,19,1.5
Volkswagen,Golf,e-Golf,85,22.12.2015,2,0.25,Electricity,Winter tires,1,0,0,Normal,12.5,0,0,23,-4.3
Volkswagen,Golf,e-Golf,85,20.12.2015,6,0.95,Electricity,Winter tires,1,0,0,Normal,15.9,0,1,22,-0.9
Volkswagen,Golf,e-Golf,85,20.12.2015,4,0.5,Electricity,Winter tires,1,0,0,Normal,12.6,0,0,30,-4.2
Volkswagen,Golf,e-Golf,85,19.12.2015,35,4.62,Electricity,Winter tires,1,0,1,Moderate,13.2,0,0,33,-3.6
Volkswagen,Golf,e-Golf,85,19.12.2015,11,1.54,Electricity,Winter tires,1,0,0,Moderate,14,0,0,15,-2.8
Volkswagen,Golf,e-Golf,85,18.12.2015,5,0.68,Electricity,Winter tires,1,0,0,Normal,13.8,0,0,30,-3
Volkswagen,Golf,e-Golf,85,18.12.2015,8,0.87,Electricity,Winter tires,1,0,0,Normal,10.9,0,0,26,-5.9
Volkswagen,Golf,e-Golf,85,18.12.2015,20,1.9,Electricity,Winter tires,1,1,1,Normal,9.5,0,0,28,-7.3
Volkswagen,Golf,e-Golf,85,18.12.2015,20,3.66,Electricity,Winter tires,1,1,1,Normal,18.3,0,0,48,1.5
Volkswagen,Golf,e-Golf,85,17.12.2015,20,1.62,Electricity,Winter tires,1,1,1,Moderate,8.1,0,0,39,-8.7
Volkswagen,Golf,e-Golf,85,17.12.2015,20,3.76,Electricity,Winter tires,1,1,1,Moderate,18.8,0,1,45,2
Volkswagen,Golf,e-Golf,85,16.12.2015,20,1.64,Electricity,Winter tires,1,1,1,Moderate,8.2,0,0,41,-8.6
Volkswagen,Golf,e-Golf,85,16.12.2015,20,3.56,Electricity,Winter tires,1,1,1,Moderate,17.8,0,0,44,1
Volkswagen,Golf,e-Golf,85,16.12.2015,8,1.1,Electricity,Winter tires,1,0,0,Normal,13.8,0,0,43,-3
Volkswagen,Golf,e-Golf,85,15.12.2015,38,3.88,Electricity,Winter tires,1,0,1,Normal,10.2,0,1,35,-6.6
Volkswagen,Golf,e-Golf,85,15.12.2015,20,3.64,Electricity,Winter tires,1,1,1,Normal,18.2,0,0,44,1.4
Volkswagen,Golf,e-Golf,85,14.12.2015,20,2.14,Electricity,Winter tires,1,1,1,Normal,10.7,0,0,38,-6.1
Volkswagen,Golf,e-Golf,85,14.12.2015,20,3.74,Electricity,Winter tires,1,1,1,Normal,18.7,0,0,46,1.9
Volkswagen,Golf,e-Golf,85,13.12.2015,12,1.65,Electricity,Winter tires,1,0,0,Normal,13.8,0,0,22,-3
Volkswagen,Golf,e-Golf,85,13.12.2015,6,0.93,Electricity,Winter tires,1,0,0,Normal,15.6,0,0,24,-1.2
Volkswagen,Golf,e-Golf,85,13.12.2015,3,0.49,Electricity,Winter tires,1,0,0,Fast,16.6,0,1,23,-0.2
Volkswagen,Golf,e-Golf,85,12.12.2015,45,5.89,Electricity,Winter tires,1,0,1,Moderate,13.1,0,0,27,-3.7
Volkswagen,Golf,e-Golf,85,12.12.2015,44,5.85,Electricity,Winter tires,1,0,1,Moderate,13.3,0,0,28,-3.5
Volkswagen,Golf,e-Golf,85,11.12.2015,36,3.96,Electricity,Winter tires,1,0,1,Fast,11,0,1,33,-5.8
Volkswagen,Golf,e-Golf,85,11.12.2015,20,4.02,Electricity,Winter tires,1,1,1,Fast,20.1,0,1,44,3.3
Volkswagen,Golf,e-Golf,85,10.12.2015,20,2,Electricity,Winter tires,1,1,1,Fast,10,0,1,39,-6.8
Volkswagen,Golf,e-Golf,85,10.12.2015,20,3.8,Electricity,Winter tires,1,1,1,Normal,19,0,1,47,2.2
Volkswagen,Golf,e-Golf,85,09.12.2015,20,1.86,Electricity,Winter tires,1,1,1,Normal,9.3,0,0,47,-7.5
Volkswagen,Golf,e-Golf,85,08.12.2015,2,0.35,Electricity,Winter tires,1,0,0,Normal,17.8,0,0,20,1
Volkswagen,Golf,e-Golf,85,08.12.2015,2,0.21,Electricity,Winter tires,1,0,0,Normal,10.7,0,0,22,-6.1
Volkswagen,Golf,e-Golf,85,08.12.2015,20,1.76,Electricity,Winter tires,1,1,1,Normal,8.8,0,0,36,-8
Volkswagen,Golf,e-Golf,85,08.12.2015,20,3.72,Electricity,Winter tires,1,1,1,Normal,18.6,0,0,48,1.8
Volkswagen,Golf,e-Golf,85,06.12.2015,454,71.27,Electricity,Winter tires,0,1,0,Moderate,76,0,0,76,59.2
Volkswagen,Golf,e-Golf,85,06.12.2015,118,18.64,Electricity,Winter tires,0,0,1,Moderate,18.64,0,0,60,1.84
Volkswagen,Golf,e-Golf,85,05.12.2015,551,76.58,Electricity,Winter tires,0,1,0,Moderate,13.9,0,0,70,-2.9
Volkswagen,Golf,e-Golf,85,05.12.2015,5,0.82,Electricity,Winter tires,1,0,0,Normal,16.4,0,1,19,-0.4
Volkswagen,Golf,e-Golf,85,03.12.2015,2,0.33,Electricity,Winter tires,1,0,0,Normal,16.6,0,0,12,-0.2
Volkswagen,Golf,e-Golf,85,03.12.2015,19,1.84,Electricity,Winter tires,1,1,1,Normal,9.7,0,0,37,-7.1
Volkswagen,Golf,e-Golf,85,03.12.2015,20,3.76,Electricity,Winter tires,1,1,1,Normal,18.8,0,0,42,2
Volkswagen,Golf,e-Golf,85,02.12.2015,20,3.64,Electricity,Winter tires,1,1,1,Normal,18.2,0,0,42,1.4
Volkswagen,Golf,e-Golf,85,02.12.2015,22,2.13,Electricity,Winter tires,1,1,1,Normal,9.7,0,0,37,-7.1
Volkswagen,Golf,e-Golf,85,02.12.2015,20,3.68,Electricity,Winter tires,1,1,1,Normal,18.4,0,0,45,1.6
Volkswagen,Golf,e-Golf,85,01.12.2015,24,2.68,Electricity,Winter tires,1,0,1,Normal,11.2,0,0,30,-5.6
Volkswagen,Golf,e-Golf,85,01.12.2015,20,3.7,Electricity,Winter tires,1,1,1,Normal,18.5,0,0,43,1.7
Volkswagen,Golf,e-Golf,85,30.11.2015,51,7.03,Electricity,Winter tires,1,1,1,Normal,13.8,0,0,33,-3
Volkswagen,Golf,e-Golf,85,30.11.2015,20,4,Electricity,Winter tires,1,1,1,Normal,20,0,1,45,3.2
Volkswagen,Golf,e-Golf,85,28.11.2015,11,1.55,Electricity,Winter tires,1,0,0,Normal,14.1,0,0,31,-2.7
Volkswagen,Golf,e-Golf,85,27.11.2015,20,1.92,Electricity,Winter tires,1,1,1,Normal,9.6,0,0,41,-7.2
Volkswagen,Golf,e-Golf,85,27.11.2015,19,3.57,Electricity,Winter tires,1,1,1,Normal,18.8,0,0,53,2
Volkswagen,Golf,e-Golf,85,26.11.2015,29,4.49,Electricity,Winter tires,1,0,1,Normal,15.5,0,1,39,-1.3
Volkswagen,Golf,e-Golf,85,26.11.2015,10,1.73,Electricity,Winter tires,1,0,0,Normal,17.3,0,0,25,0.5
Volkswagen,Golf,e-Golf,85,26.11.2015,20,3.76,Electricity,Winter tires,1,1,1,Fast,18.8,0,0,51,2
Volkswagen,Golf,e-Golf,85,25.11.2015,20,2.1,Electricity,Winter tires,1,1,1,Normal,10.5,0,1,43,-6.3
Volkswagen,Golf,e-Golf,85,25.11.2015,20,3.86,Electricity,Winter tires,1,1,1,Fast,19.3,0,0,50,2.5
Volkswagen,Golf,e-Golf,85,24.11.2015,22,3.08,Electricity,Winter tires,1,1,1,Normal,14,0,1,37,-2.8
Volkswagen,Golf,e-Golf,85,24.11.2015,2,0.37,Electricity,Winter tires,1,0,0,Normal,18.7,0,0,23,1.9
Volkswagen,Golf,e-Golf,85,24.11.2015,20,3.86,Electricity,Winter tires,1,1,1,Normal,19.3,0,1,46,2.5
Volkswagen,Golf,e-Golf,85,23.11.2015,19,2.22,Electricity,Winter tires,1,1,1,Fast,11.7,0,0,50,-5.1
Volkswagen,Golf,e-Golf,85,23.11.2015,20,3.74,Electricity,Winter tires,1,1,1,Fast,18.7,0,0,53,1.9
Volkswagen,Golf,e-Golf,85,21.11.2015,20,4.06,Electricity,Winter tires,1,1,1,Fast,20.6,0,1,57,3.8
Volkswagen,Golf,e-Golf,85,20.11.2015,19,2.01,Electricity,Winter tires,1,1,1,Fast,10.6,0,1,50,-6.2
Volkswagen,Golf,e-Golf,85,20.11.2015,20,1.82,Electricity,Winter tires,1,1,1,Fast,9.1,0,1,51,-7.7
Volkswagen,Golf,e-Golf,85,20.11.2015,20,4.08,Electricity,Winter tires,1,1,1,Fast,20.4,0,1,50,3.6
Volkswagen,Golf,e-Golf,85,19.11.2015,20,2.24,Electricity,Winter tires,1,1,1,Normal,11.2,0,1,34,-5.6
Volkswagen,Golf,e-Golf,85,19.11.2015,20,3.7,Electricity,Winter tires,1,1,1,Normal,18.5,0,0,43,1.7
Volkswagen,Golf,e-Golf,85,18.11.2015,36,3.6,Electricity,Winter tires,1,0,1,Moderate,10,0,0,35,-6.8
Volkswagen,Golf,e-Golf,85,18.11.2015,20,3.48,Electricity,Winter tires,1,1,1,Moderate,17.4,0,0,51,0.6
Volkswagen,Golf,e-Golf,85,17.11.2015,22,2.09,Electricity,Winter tires,1,0,1,Normal,9.5,0,1,35,-7.3
Volkswagen,Golf,e-Golf,85,17.11.2015,20,3.96,Electricity,Winter tires,1,1,1,Normal,19.8,0,1,38,3
Volkswagen,Golf,e-Golf,85,16.11.2015,20,2.26,Electricity,Winter tires,1,1,1,Normal,11.3,0,1,41,-5.5
Volkswagen,Golf,e-Golf,85,16.11.2015,20,3.9,Electricity,Winter tires,1,1,1,Normal,19.5,0,1,41,2.7
Volkswagen,Golf,e-Golf,85,15.11.2015,6,0.87,Electricity,Winter tires,1,0,1,Moderate,14.6,0,1,22,-2.2
Volkswagen,Golf,e-Golf,85,14.11.2015,36,5.29,Electricity,Winter tires,1,1,1,Moderate,14.7,0,1,25,-2.1
Volkswagen,Golf,e-Golf,85,13.11.2015,2,0.3,Electricity,Winter tires,1,0,0,Normal,15.4,0,0,20,-1.4
Volkswagen,Golf,e-Golf,85,13.11.2015,8,1.09,Electricity,Winter tires,1,0,1,Normal,13.7,0,1,27,-3.1
Volkswagen,Golf,e-Golf,85,13.11.2015,20,3.66,Electricity,Winter tires,1,1,1,Normal,18.3,0,1,46,1.5
Volkswagen,Golf,e-Golf,85,12.11.2015,20,1.84,Electricity,Winter tires,1,1,1,Normal,9.2,0,1,37,-7.6
Volkswagen,Golf,e-Golf,85,12.11.2015,20,3.64,Electricity,Winter tires,1,1,1,Normal,18.2,0,1,42,1.4
Volkswagen,Golf,e-Golf,85,11.11.2015,20,1.74,Electricity,Winter tires,1,1,1,Normal,8.7,0,1,40,-8.1
Volkswagen,Golf,e-Golf,85,11.11.2015,20,3.78,Electricity,Winter tires,1,1,1,Normal,18.9,0,1,40,2.1
Volkswagen,Golf,e-Golf,85,10.11.2015,40,4.2,Electricity,Winter tires,1,1,1,Normal,10.4,0,1,34,-6.4
Volkswagen,Golf,e-Golf,85,10.11.2015,2,0.31,Electricity,Winter tires,1,1,1,Normal,15.9,0,1,22,-0.9
Volkswagen,Golf,e-Golf,85,10.11.2015,20,3.78,Electricity,Winter tires,1,1,1,Normal,18.9,0,1,45,2.1
Volkswagen,Golf,e-Golf,85,09.11.2015,20,1.78,Electricity,Winter tires,1,1,1,Normal,8.9,0,1,42,-7.9
Volkswagen,Golf,e-Golf,85,09.11.2015,22,4.04,Electricity,Winter tires,1,1,1,Normal,18.4,0,1,35,1.6
Volkswagen,Golf,e-Golf,85,05.11.2015,2,0.37,Electricity,Winter tires,1,0,0,Normal,18.8,0,0,16,2
Volkswagen,Golf,e-Golf,85,05.11.2015,2,0.21,Electricity,Winter tires,1,0,0,Moderate,10.9,0,0,17,-5.9
Volkswagen,Golf,e-Golf,85,04.11.2015,8,1.07,Electricity,Winter tires,1,0,0,Fast,13.4,0,0,28,-3.4
Volkswagen,Golf,e-Golf,85,03.11.2015,34,3.4,Electricity,Winter tires,1,0,1,Fast,10,0,1,28,-6.8
Volkswagen,Golf,e-Golf,85,03.11.2015,8,1.07,Electricity,Winter tires,1,0,0,Moderate,13.4,0,1,30,-3.4
Volkswagen,Golf,e-Golf,85,03.11.2015,2,0.24,Electricity,Winter tires,1,0,0,Moderate,12.12,0,0,28,-4.68
Volkswagen,Golf,e-Golf,85,03.11.2015,20,4.48,Electricity,Winter tires,1,1,1,Fast,22.4,0,1,51,5.6
Volkswagen,Golf,e-Golf,85,02.11.2015,20,1.74,Electricity,Winter tires,1,1,1,Moderate,8.7,0,1,32,-8.1
Volkswagen,Golf,e-Golf,85,02.11.2015,20,4,Electricity,Winter tires,1,1,1,Normal,20,0,1,48,3.2
Volkswagen,Golf,e-Golf,85,30.10.2015,34,3.23,Electricity,Winter tires,1,0,1,Normal,9.5,0,1,29,-7.3
Volkswagen,Golf,e-Golf,85,30.10.2015,20,4,Electricity,Winter tires,1,1,1,Fast,20,0,1,50,3.2
Volkswagen,Golf,e-Golf,85,29.10.2015,8,0.94,Electricity,Winter tires,1,0,1,Moderate,11.8,0,1,22,-5
Volkswagen,Golf,e-Golf,85,29.10.2015,1,0.13,Electricity,Winter tires,1,0,0,Moderate,13.6,0,0,17,-3.2
Volkswagen,Golf,e-Golf,85,29.10.2015,9,1.27,Electricity,Winter tires,1,0,1,Moderate,14.1,0,1,18,-2.7
Volkswagen,Golf,e-Golf,85,29.10.2015,20,1.68,Electricity,Winter tires,1,1,1,Moderate,8.4,0,1,48,-8.4
Volkswagen,Golf,e-Golf,85,29.10.2015,20,3.48,Electricity,Winter tires,1,1,1,Moderate,17.4,0,1,41,0.6
Volkswagen,Golf,e-Golf,85,28.10.2015,7,0.86,Electricity,Winter tires,1,0,0,Moderate,12.3,0,1,30,-4.5
Volkswagen,Golf,e-Golf,85,28.10.2015,20,1.72,Electricity,Winter tires,1,1,1,Moderate,8.6,0,1,33,-8.2
Volkswagen,Golf,e-Golf,85,28.10.2015,20,3.74,Electricity,Winter tires,1,1,1,Moderate,18.7,0,1,43,1.9
Volkswagen,Golf,e-Golf,85,28.10.2015,2,0.35,Electricity,Winter tires,1,0,0,Moderate,17.5,0,1,21,0.7
Volkswagen,Golf,e-Golf,85,27.10.2015,36,3.92,Electricity,Winter tires,1,0,1,Moderate,10.9,0,1,22,-5.9
Volkswagen,Golf,e-Golf,85,27.10.2015,20,3.74,Electricity,Winter tires,1,1,1,Moderate,18.7,0,1,43,1.9
Volkswagen,Golf,e-Golf,85,26.10.2015,20,1.48,Electricity,Winter tires,1,1,1,Moderate,7.4,0,0,43,-9.4
Volkswagen,Golf,e-Golf,85,26.10.2015,20,3.62,Electricity,Winter tires,1,1,1,Moderate,18.1,0,1,43,1.3
Volkswagen,Golf,e-Golf,85,25.10.2015,30,3.54,Electricity,Winter tires,1,0,0,Normal,11.8,0,1,33,-5
Volkswagen,Golf,e-Golf,85,24.10.2015,95,14.06,Electricity,Winter tires,0,1,0,Normal,14.8,0,1,53,-2
Volkswagen,Golf,e-Golf,85,24.10.2015,20,2.8,Electricity,Winter tires,1,0,1,Normal,14,0,1,32,-2.8
Volkswagen,Golf,e-Golf,85,23.10.2015,35,3.46,Electricity,Winter tires,1,1,1,Moderate,9.9,0,1,28,-6.9
Volkswagen,Golf,e-Golf,85,23.10.2015,1,0.14,Electricity,Winter tires,1,0,0,Moderate,14,0,0,15,-2.8
Volkswagen,Golf,e-Golf,85,23.10.2015,20,3.82,Electricity,Winter tires,1,1,1,Moderate,19.1,0,1,47,2.3
Volkswagen,Golf,e-Golf,85,22.10.2015,23,2.43,Electricity,Winter tires,1,1,1,Normal,10.6,0,1,40,-6.2
Volkswagen,Golf,e-Golf,85,22.10.2015,20,4.04,Electricity,Winter tires,1,1,1,Normal,20.2,0,1,41,3.4
Volkswagen,Golf,e-Golf,85,21.10.2015,20,2.14,Electricity,Winter tires,1,1,1,Moderate,10.7,0,1,30,-6.1
Volkswagen,Golf,e-Golf,85,21.10.2015,20,3.78,Electricity,Winter tires,1,1,1,Moderate,18.9,0,1,40,2.1
Volkswagen,Golf,e-Golf,85,20.10.2015,2,0.35,Electricity,Winter tires,1,0,0,Normal,17.8,1,0,27,1
Volkswagen,Golf,e-Golf,85,20.10.2015,22,2.24,Electricity,Winter tires,1,1,1,Normal,10.2,0,1,43,-6.6
Volkswagen,Golf,e-Golf,85,20.10.2015,20,3.86,Electricity,Winter tires,1,0,0,Normal,19.3,0,1,42,2.5
Volkswagen,Golf,e-Golf,85,19.10.2015,1,0.14,Electricity,Winter tires,1,0,0,Normal,14.3,0,0,14,-2.5
Volkswagen,Golf,e-Golf,85,19.10.2015,21,2.22,Electricity,Winter tires,1,1,1,Normal,10.6,0,1,36,-6.2
Volkswagen,Golf,e-Golf,85,19.10.2015,20,3.82,Electricity,Summer tires,1,1,1,Normal,19.1,0,1,46,2.3
Volkswagen,Golf,e-Golf,85,18.10.2015,20,2.2,Electricity,Summer tires,1,1,1,Normal,11,0,1,32,-5.8
Volkswagen,Golf,e-Golf,85,18.10.2015,5,0.81,Electricity,Summer tires,1,0,0,Normal,16.3,0,0,23,-0.5
Volkswagen,Golf,e-Golf,85,18.10.2015,4,0.27,Electricity,Summer tires,1,0,0,Normal,6.8,0,0,23,-10
Volkswagen,Golf,e-Golf,85,18.10.2015,6,1.21,Electricity,Summer tires,1,0,0,Normal,20.3,0,1,27,3.5
Volkswagen,Golf,e-Golf,85,18.10.2015,2,0.38,Electricity,Summer tires,1,0,0,Normal,19.2,0,0,23,2.4
Volkswagen,Golf,e-Golf,85,17.10.2015,2,0.29,Electricity,Summer tires,1,0,0,Normal,14.8,0,0,21,-2
Volkswagen,Golf,e-Golf,85,16.10.2015,23,4.3,Electricity,Summer tires,1,0,1,Moderate,18.7,0,0,20,1.9
Volkswagen,Golf,e-Golf,85,16.10.2015,20,3.84,Electricity,Summer tires,1,1,1,Normal,19.2,0,1,46,2.4
Volkswagen,Golf,e-Golf,85,15.10.2015,20,2.08,Electricity,Summer tires,1,1,1,Normal,10.4,0,1,50,-6.4
Volkswagen,Golf,e-Golf,85,15.10.2015,20,4.18,Electricity,Summer tires,1,1,1,Normal,20.9,0,1,48,4.1
Volkswagen,Golf,e-Golf,85,14.10.2015,2,0.32,Electricity,Summer tires,1,0,0,Normal,16.2,0,1,16,-0.6
Volkswagen,Golf,e-Golf,85,14.10.2015,34,3.74,Electricity,Summer tires,1,0,1,Normal,11,0,1,36,-5.8
Volkswagen,Golf,e-Golf,85,14.10.2015,20,3.92,Electricity,Summer tires,1,1,1,Normal,19.6,0,1,47,2.8
Volkswagen,Golf,e-Golf,85,14.10.2015,22,2.24,Electricity,Summer tires,1,0,1,Normal,10.2,0,1,45,-6.6
Volkswagen,Golf,e-Golf,85,13.10.2015,20,3.92,Electricity,Summer tires,1,1,1,Normal,19.6,0,1,51,2.8
Volkswagen,Golf,e-Golf,85,12.10.2015,20,1.96,Electricity,Summer tires,1,1,1,Normal,9.8,0,1,51,-7
Volkswagen,Golf,e-Golf,85,12.10.2015,39,3.9,Electricity,Summer tires,1,1,1,Normal,19.5,0,1,46,2.7
Volkswagen,Golf,e-Golf,85,11.10.2015,57,7.69,Electricity,Summer tires,0,1,0,Normal,13.5,0,1,55,-3.3
Volkswagen,Golf,e-Golf,85,11.10.2015,3,0.39,Electricity,Summer tires,1,0,0,Normal,13,0,1,30,-3.8
Volkswagen,Golf,e-Golf,85,09.10.2015,23,1.72,Electricity,Summer tires,1,0,1,Normal,7.5,0,1,39,-9.3
Volkswagen,Golf,e-Golf,85,09.10.2015,11,1.02,Electricity,Summer tires,0,1,1,Normal,9.3,0,1,42,-7.5
Volkswagen,Golf,e-Golf,85,09.10.2015,20,3.68,Electricity,Summer tires,1,1,1,Normal,18.4,0,1,,1.6
Volkswagen,Golf,e-Golf,85,08.10.2015,7,0.95,Electricity,Summer tires,1,0,1,Normal,13.7,0,1,23,-3.1
Volkswagen,Golf,e-Golf,85,08.10.2015,20,1.82,Electricity,Summer tires,1,1,1,Normal,9.1,0,1,49,-7.7
Volkswagen,Golf,e-Golf,85,08.10.2015,20,3.98,Electricity,Summer tires,1,1,1,Normal,19.9,0,1,49,3.1
Volkswagen,Golf,e-Golf,85,07.10.2015,20,1.82,Electricity,Summer tires,1,1,1,Normal,9.1,0,1,49,-7.7
Volkswagen,Golf,e-Golf,85,07.10.2015,20,3.56,Electricity,Summer tires,1,1,1,Normal,17.6,0,0,48,0.8
Volkswagen,Golf,e-Golf,85,07.10.2015,4,0.72,Electricity,Summer tires,1,0,0,Normal,18.1,0,0,26,1.3
Volkswagen,Golf,e-Golf,85,06.10.2015,22,1.87,Electricity,Summer tires,1,1,1,Normal,8.5,0,0,44,-8.3
Volkswagen,Golf,e-Golf,85,06.10.2015,20,3.78,Electricity,Summer tires,1,1,1,Normal,18.78,0,0,52,1.98
Volkswagen,Golf,e-Golf,85,05.10.2015,20,1.52,Electricity,Summer tires,1,1,1,Normal,7.6,0,0,48,-9.2
Volkswagen,Golf,e-Golf,85,04.10.2015,34,4.01,Electricity,Summer tires,1,0,1,Moderate,11.8,0,0,32,-5
Volkswagen,Golf,e-Golf,85,04.10.2015,34,4.01,Electricity,Summer tires,1,0,1,Moderate,11.8,0,0,32,-5
Volkswagen,Golf,e-Golf,85,03.10.2015,8,1.02,Electricity,Summer tires,1,0,0,Moderate,12.8,0,1,30,-4
Volkswagen,Golf,e-Golf,85,02.10.2015,4,0.59,Electricity,Summer tires,1,0,0,Moderate,12.9,0,1,19,-3.9
Volkswagen,Golf,e-Golf,85,02.10.2015,4,0.69,Electricity,Summer tires,1,0,0,Moderate,17.2,0,1,21,0.4
Volkswagen,Golf,e-Golf,85,01.10.2015,22,1.67,Electricity,Summer tires,1,0,1,Moderate,7.6,0,0,28,-9.2
Volkswagen,Golf,e-Golf,85,01.10.2015,20,3.46,Electricity,Summer tires,1,1,1,Moderate,17.3,0,0,37,0.5
Volkswagen,Golf,e-Golf,85,30.09.2015,20,1.64,Electricity,Summer tires,1,1,1,Moderate,8.2,0,0,33,-8.6
Volkswagen,Golf,e-Golf,85,30.09.2015,20,3.5,Electricity,Summer tires,1,1,1,Moderate,17.5,0,0,38,0.7
Volkswagen,Golf,e-Golf,85,30.09.2015,2,0.3,Electricity,Summer tires,1,0,0,Moderate,15,0,1,27,-1.8
Volkswagen,Golf,e-Golf,85,29.09.2015,2,0.21,Electricity,Summer tires,1,0,0,Moderate,10.9,0,0,20,-5.9
Volkswagen,Golf,e-Golf,85,29.09.2015,20,1.72,Electricity,Summer tires,1,1,1,Moderate,8.6,0,0,37,-8.2
Volkswagen,Golf,e-Golf,85,29.09.2015,20,3.82,Electricity,Summer tires,1,1,1,Moderate,19.1,0,1,40,2.3
Volkswagen,Golf,e-Golf,85,29.09.2015,20,1.84,Electricity,Summer tires,1,1,1,Moderate,9.2,0,0,37,-7.6
Volkswagen,Golf,e-Golf,85,28.09.2015,20,3.7,Electricity,Summer tires,1,1,1,Moderate,18.5,0,1,39,1.7
Volkswagen,Golf,e-Golf,85,27.09.2015,40,4.64,Electricity,Summer tires,1,1,0,Normal,11.6,0,0,45,-5.2
Volkswagen,Golf,e-Golf,85,26.09.2015,38,3.99,Electricity,Summer tires,1,1,0,Normal,10.5,0,0,54,-6.3
Volkswagen,Golf,e-Golf,85,26.09.2015,39,7.06,Electricity,Summer tires,1,1,0,Normal,18.1,0,0,64,1.3
Volkswagen,Golf,e-Golf,85,25.09.2015,29,2.72,Electricity,Summer tires,1,0,1,Normal,9.4,0,0,26,-7.4
Volkswagen,Golf,e-Golf,85,25.09.2015,20,3.58,Electricity,Summer tires,1,1,1,Normal,17.9,0,0,53,1.1
Volkswagen,Golf,e-Golf,85,24.09.2015,26,2.54,Electricity,Summer tires,1,0,1,Normal,9.8,0,1,28,-7
Volkswagen,Golf,e-Golf,85,24.09.2015,20,3.94,Electricity,Summer tires,1,1,1,Normal,19.7,0,1,46,2.9
Volkswagen,Golf,e-Golf,85,23.09.2015,20,1.76,Electricity,Summer tires,1,1,1,Normal,8.8,0,0,42,-8
Volkswagen,Golf,e-Golf,85,23.09.2015,20,3.74,Electricity,Summer tires,1,1,1,Normal,18.7,0,1,45,1.9
Volkswagen,Golf,e-Golf,85,23.09.2015,2,0.28,Electricity,Summer tires,1,0,0,Normal,14.1,0,1,12,-2.7
Volkswagen,Golf,e-Golf,85,23.09.2015,20,3.7,Electricity,Summer tires,1,1,1,Normal,18.5,0,1,47,1.7
Volkswagen,Golf,e-Golf,85,22.09.2015,20,1.7,Electricity,Summer tires,1,1,1,Normal,8.5,0,0,49,-8.3
Volkswagen,Golf,e-Golf,85,22.09.2015,7,0.83,Electricity,Summer tires,1,0,0,Normal,11.9,0,0,30,-4.9
Volkswagen,Golf,e-Golf,85,21.09.2015,34,3.26,Electricity,Summer tires,1,0,1,Normal,9.6,0,0,34,-7.2
Volkswagen,Golf,e-Golf,85,21.09.2015,19,3.53,Electricity,Summer tires,1,1,1,Normal,18.6,0,0,42,1.8
Volkswagen,Golf,e-Golf,85,19.09.2015,110,14.52,Electricity,Summer tires,1,1,1,Moderate,13.2,0,0,48,-3.6
Volkswagen,Golf,e-Golf,85,18.09.2015,36,4.14,Electricity,Summer tires,0,1,1,Moderate,11.5,0,0,51,-5.3
Volkswagen,Golf,e-Golf,85,18.09.2015,37,4.88,Electricity,Summer tires,0,1,1,Moderate,13.2,0,0,58,-3.6
Volkswagen,Golf,e-Golf,85,16.09.2015,23,3.06,Electricity,Summer tires,1,0,0,Moderate,13.3,0,0,41,-3.5
Volkswagen,Golf,e-Golf,85,15.09.2015,14,1.95,Electricity,Summer tires,0,1,0,Moderate,13.9,0,0,24,-2.9
Volkswagen,Golf,e-Golf,85,14.09.2015,76,8.66,Electricity,Summer tires,0,1,1,Moderate,11.4,0,0,44,-5.4
Volkswagen,Golf,e-Golf,85,14.09.2015,48,5.08,Electricity,Summer tires,0,1,1,Moderate,10.6,0,0,37,-6.2
Volkswagen,Golf,e-Golf,85,13.09.2015,21,2.05,Electricity,Summer tires,1,1,1,Normal,9.8,0,0,48,-7
Volkswagen,Golf,e-Golf,85,12.09.2015,22,3.63,Electricity,Summer tires,1,1,1,Moderate,16.5,0,0,45,-0.3
Volkswagen,Golf,e-Golf,85,11.09.2015,24,1.78,Electricity,Summer tires,1,0,1,Normal,7.4,0,0,41,-9.4
Volkswagen,Golf,e-Golf,85,11.09.2015,70,7.49,Electricity,Summer tires,1,1,1,Normal,10.7,0,0,33,-6.1
Volkswagen,Golf,e-Golf,85,11.09.2015,20,3.94,Electricity,Summer tires,1,1,1,Normal,19.7,0,1,41,2.9
Volkswagen,Golf,e-Golf,85,10.09.2015,20,1.8,Electricity,Summer tires,1,1,1,Normal,9,0,1,38,-7.8
Volkswagen,Golf,e-Golf,85,10.09.2015,20,4.06,Electricity,Summer tires,1,1,1,Normal,20.3,0,1,49,3.5
